#group,FALSE,FALSE,FALSE,FALSE
#datatype,string,dateTime:RFC3339,string,long
#default,,,,
,host,time,topic,value
,LAPTOP-8866L08J,2024-05-02T09:19:50.492610637Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:19:51.538510028Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:19:51.57398195Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:19:52.623482823Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:19:52.65277363Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:19:53.683121633Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:19:53.688620347Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:19:54.812922507Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:19:54.81921617Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:19:55.859241108Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:19:55.880582959Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:19:56.942982672Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:19:57.002924239Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:19:58.045091556Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:19:58.051286707Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:19:59.122639671Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:19:59.135738238Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:20:00.200970754Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:20:00.240824575Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:20:01.268314523Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:20:01.30892175Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:20:07.762730102Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:20:07.784423857Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:20:08.883695499Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:20:08.89718299Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:20:09.930824543Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:20:09.960161378Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:20:11.015100724Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:20:11.04604744Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:20:12.207828117Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:20:12.20793286Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:20:13.207299282Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:20:13.212420349Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:20:14.259125121Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:20:14.29585957Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:20:15.337356293Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:20:15.365199502Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:20:16.419474046Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:20:16.459739331Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:20:17.524025057Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:20:17.547347373Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:20:18.596138698Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:20:18.641607173Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:20:19.711485353Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:20:19.717488836Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:20:20.753891985Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:20:20.787445064Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:20:21.86742Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:20:21.889580526Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:20:22.935527176Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:20:22.949265092Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:20:29.407613559Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:20:29.428151499Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:20:35.890402829Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:20:35.944317497Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:20:36.963451317Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:20:37.017329997Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:20:38.065793735Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:20:38.107201852Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:20:39.143391148Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:20:39.179282475Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:20:40.229252212Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:20:40.243847174Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:20:41.326094929Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:20:41.348300063Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:20:42.409345824Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:20:42.420494749Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:20:43.4844734Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:20:43.52135052Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:20:44.594472808Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:20:44.594478739Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:20:45.643550433Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:20:45.660327458Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:20:46.67489916Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:20:46.76338615Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:20:47.844609788Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:20:47.844688703Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:20:49.084165102Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:20:49.084172261Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:20:49.992765782Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:20:50.019793618Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:20:51.102681036Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:20:51.117804568Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:21:01.888538094Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:21:01.904637539Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:21:02.976528288Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:21:02.987080145Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:21:04.050285819Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:21:04.055134569Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:21:05.140743335Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:21:05.15103845Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:21:11.584416418Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:21:11.620507709Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:21:12.694057848Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:21:12.725457469Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:21:13.785923534Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:21:13.800864844Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:21:14.884088388Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:21:14.899192147Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:21:15.973829679Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:21:15.973839408Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:21:17.017280602Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:21:17.044070376Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:21:18.129409013Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:21:18.13929698Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:21:19.168972613Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:21:19.20514492Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:21:20.285777767Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:21:20.291731434Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:21:21.501863292Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:21:21.505870404Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:21:28.943248402Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:21:28.965366848Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:21:29.977842598Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:21:30.039242416Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:21:31.105679596Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:21:31.12417062Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:21:32.199707635Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:21:32.231535714Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:21:33.230413485Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:21:33.253882839Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:21:34.338408039Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:21:34.36831734Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:21:41.937493689Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:21:41.947806758Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:21:43.008357822Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:21:43.013824782Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:21:44.051506071Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:21:44.115347331Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:21:45.176438514Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:21:45.188039558Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:21:46.266175033Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:21:46.287488851Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:21:52.723784929Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:21:52.769930304Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:21:53.828180737Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:21:53.854636983Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:21:54.884291477Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:21:54.923786406Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:21:56.00373216Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:21:56.008083561Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:21:57.078198623Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:21:57.104643167Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:21:58.254245639Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:21:58.27424564Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:21:59.326199077Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:21:59.332072683Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:22:00.443000005Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:22:00.44300003Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:22:06.790188611Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:22:06.812627531Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:22:07.890379726Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:22:07.9065051Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:22:08.970536918Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:22:09.004517915Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:22:10.08419398Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:22:10.084205753Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:22:16.534790317Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:22:16.548045947Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:22:23.033782478Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:22:23.044449898Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:22:24.091510679Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:22:24.140859631Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:22:25.173291036Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:22:25.210910305Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:22:26.271987092Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:22:26.28354294Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:22:27.374880994Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:22:27.385355955Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:22:28.432155599Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:22:28.449448865Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:22:29.533792218Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:22:29.545092987Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:22:30.621487703Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:22:30.627263383Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:22:31.703594788Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:22:31.709749388Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:22:32.77177969Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:22:32.808675327Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:22:33.843725078Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:22:33.879314794Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:22:40.337509824Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:22:40.353479037Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:22:41.407650771Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:22:41.44436431Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:22:42.509578521Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:22:42.523794791Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:22:43.58788412Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:22:43.612410899Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:22:44.616179506Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:22:44.691949468Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:22:45.724282359Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:22:45.777979624Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:22:46.804231055Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:22:46.856898662Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:22:47.894538504Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:22:47.90684685Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:22:55.444880957Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:22:55.524748207Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:22:56.538442378Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:22:56.60183956Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:22:57.615286757Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:22:57.652222642Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:22:58.702303719Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:22:58.72553882Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:22:59.802161008Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:22:59.830521179Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:23:00.887273445Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:23:00.911155614Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:23:01.978167707Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:23:02.005946524Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:23:03.051520611Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:23:03.086795675Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:23:04.142953049Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:23:04.170111157Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:23:05.230588669Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:23:05.256132453Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:23:11.714002881Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:23:11.726102837Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:23:12.822878976Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:23:12.838285485Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:23:13.890538903Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:23:13.902667153Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:23:14.997136822Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:23:15.00851585Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:23:16.054592222Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:23:16.089017923Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:23:17.149981077Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:23:17.167902866Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:23:18.228563342Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:23:18.24499659Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:23:19.267491508Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:23:19.309866435Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:23:20.342171888Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:23:20.358610767Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:23:21.445799474Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:23:21.464879462Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:23:22.557378142Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:23:22.557380251Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:23:23.615132903Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:23:23.644627312Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:23:24.704264001Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:23:24.72645851Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:23:25.827796494Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:23:25.872209841Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:23:26.863909898Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:23:26.898845634Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:23:27.959334535Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:23:27.988839795Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:23:29.000310961Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:23:29.070243225Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:23:30.093713579Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:23:30.107993574Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:23:31.190405109Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:23:31.206843453Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:23:32.274050976Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:23:32.278863384Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:23:33.345275044Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:23:33.372907233Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:23:34.445283023Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:23:34.45514407Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:23:35.547138976Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:23:35.553486901Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:23:36.609434076Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:23:36.613116168Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:23:37.697417341Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:23:37.723076293Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:23:38.747158074Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:23:38.789696051Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:23:45.273443924Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:23:45.303708385Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:23:46.336855387Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:23:46.361020354Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:23:47.42690862Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:23:47.451351982Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:23:48.49576927Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:23:48.540524777Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:23:49.600718585Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:23:49.617402879Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:23:50.619360703Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:23:50.690148781Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:23:51.754031564Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:23:51.771661536Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:23:59.327663237Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:23:59.346478554Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:24:00.438242469Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:24:00.438361871Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:24:01.446105579Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:24:01.504623289Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:24:02.55064019Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:24:02.555660982Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:24:03.642359105Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:24:03.657037088Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:24:04.71207243Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:24:04.738409189Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:24:11.191977308Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:24:11.243928229Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:24:12.271133272Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:24:12.342083123Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:24:13.366713408Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:24:13.37213681Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:24:14.454004247Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T09:24:14.503557006Z,LoRa/ab/cm,16
